11,8,32,14,12,1,8,5,2,1,1,15,11,8,11,12,1,0,1,0,0,0
11,3,39,15,14,1,10,7,3,1,2,17,17,15,11,14,1,0,2,0,0,0
11,4,26,13,10,1,8,6,1,1,3,7,11,8,12,12,1,0,0,0,0,0
11,7,22,12,7,1,7,3,1,1,3,11,7,5,9,10,1,0,0,0,0,0
11,5,31,13,13,1,8,6,1,1,3,6,16,14,11,12,1,0,0,0,0,0
11,7,16,14,3,4,12,2,0,1,2,3,2,1,12,14,1,0,-1,0,0,0
11,8,28,17,8,2,10,3,1,2,2,17,7,4,14,15,1,0,-1,0,0,0
11,2,22,14,6,2,10,3,1,1,3,9,7,4,11,13,1,0,0,0,0,0
11,7,29,14,12,1,11,7,1,1,2,5,14,12,13,12,1,0,0,0,0,0
11,4,56,13,9,1,0,0,4,3,0,55,11,8,9,12,1,0,1,0,0,0
11,5,35,14,14,1,6,9,1,1,2,15,15,11,11,14,1,0,0,0,0,0
11,5,25,18,5,3,14,1,0,1,1,9,3,2,16,18,1,0,-1,0,0,0
11,6,17,12,4,3,9,1,0,1,1,7,3,2,10,12,1,0,-1,0,0,0
11,1,18,14,3,4,11,0,0,1,1,6,2,2,13,14,1,0,-1,0,0,0
11,3,29,14,10,1,9,5,1,1,3,11,12,9,11,13,1,0,0,0,0,0
11,1,25,12,8,1,7,4,1,1,2,10,9,7,11,12,1,0,0,0,0,0
11,7,15,15,2,7,15,0,0,2,2,0,1,1,14,14,1,0,-2,0,0,0
11,2,26,15,6,2,10,2,1,2,2,16,8,3,11,12,1,0,-1,0,0,0
11,7,28,15,10,1,10,4,1,1,3,6,11,8,11,12,1,0,0,0,0,0
11,7,31,16,13,1,12,8,1,2,3,10,12,11,11,13,1,0,-1,0,0,0
11,5,18,14,3,4,10,0,0,2,2,5,2,2,13,14,1,0,-2,0,0,0
11,8,18,18,1,18,18,0,0,1,2,0,1,1,18,18,1,0,-1,0,0,0
11,8,26,17,7,2,13,3,1,1,3,6,8,6,15,16,1,0,0,0,0,0
11,4,32,18,10,1,13,4,1,1,3,7,11,9,15,17,1,0,0,0,0,0
11,7,36,17,16,1,10,10,1,1,4,12,15,12,13,15,1,0,0,0,0,0
11,8,17,16,2,8,15,1,0,1,1,1,1,2,15,16,1,0,-1,0,0,0
11,7,29,13,10,1,6,4,1,1,2,14,11,9,11,10,1,0,0,0,0,0
11,7,24,9,13,0,4,8,1,2,3,6,13,11,6,7,1,0,-1,0,0,0
